prefetch,strategy_block,strategy_loop,strategy_routine,strategy_trace,stores_always,stores_auto,stores_never,level,factor,limit,jump_default,jump_large,jump_never,unroll,matmul,ExecTime
3,0,1,0,0,1,0,0,1,0,2048,0,1,0,1.0,0.0,8.59
3,0,1,0,0,1,0,0,1,0,2048,0,1,0,1.0,1.0,8.62
3,0,1,0,0,1,0,0,1,100,8,0,0,1,0.0,0.0,10.69
3,0,1,0,0,1,0,0,1,100,8,0,0,1,0.0,1.0,10.69
3,0,1,0,0,1,0,0,1,100,8,0,0,1,1.0,0.0,10.88
3,0,1,0,0,1,0,0,1,100,8,0,0,1,1.0,1.0,10.77
3,0,1,0,0,1,0,0,1,100,8,1,0,0,0.0,0.0,10.68
3,0,1,0,0,1,0,0,1,100,8,1,0,0,0.0,1.0,10.94
3,0,1,0,0,1,0,0,1,100,8,1,0,0,1.0,0.0,10.62
3,0,1,0,0,1,0,0,1,100,8,1,0,0,1.0,1.0,11.61
3,0,1,0,0,1,0,0,1,100,8,0,1,0,0.0,0.0,10.65
3,0,1,0,0,1,0,0,1,100,8,0,1,0,0.0,1.0,10.69
3,0,1,0,0,1,0,0,1,100,8,0,1,0,1.0,0.0,10.81
3,0,1,0,0,1,0,0,1,100,8,0,1,0,1.0,1.0,10.98
3,0,1,0,0,1,0,0,1,100,32,0,0,1,0.0,0.0,11.11
3,0,1,0,0,1,0,0,1,100,32,0,0,1,0.0,1.0,10.93
3,0,1,0,0,1,0,0,1,100,32,0,0,1,1.0,0.0,11.02
3,0,1,0,0,1,0,0,1,100,32,0,0,1,1.0,1.0,10.99
3,0,1,0,0,1,0,0,1,100,32,1,0,0,0.0,0.0,11.02
3,0,1,0,0,1,0,0,1,100,32,1,0,0,0.0,1.0,10.93
3,0,1,0,0,1,0,0,1,100,32,1,0,0,1.0,0.0,11.04
3,0,1,0,0,1,0,0,1,100,32,1,0,0,1.0,1.0,11.12
3,0,1,0,0,1,0,0,1,100,32,0,1,0,0.0,0.0,11.35
3,0,1,0,0,1,0,0,1,100,32,0,1,0,0.0,1.0,11.32
3,0,1,0,0,1,0,0,1,100,32,0,1,0,1.0,0.0,11.13
3,0,1,0,0,1,0,0,1,100,32,0,1,0,1.0,1.0,11.54
3,0,1,0,0,1,0,0,1,100,128,0,0,1,0.0,0.0,11.37
3,0,1,0,0,1,0,0,1,100,128,0,0,1,0.0,1.0,10.8
3,0,1,0,0,1,0,0,1,100,128,0,0,1,1.0,0.0,11.04
3,0,1,0,0,1,0,0,1,100,128,0,0,1,1.0,1.0,10.89
3,0,1,0,0,1,0,0,1,100,128,1,0,0,0.0,0.0,10.89
3,0,1,0,0,1,0,0,1,100,128,1,0,0,0.0,1.0,10.74
3,0,1,0,0,1,0,0,1,100,128,1,0,0,1.0,0.0,10.65
3,0,1,0,0,1,0,0,1,100,128,1,0,0,1.0,1.0,11.17
3,0,1,0,0,1,0,0,1,100,128,0,1,0,0.0,0.0,10.95
3,0,1,0,0,1,0,0,1,100,128,0,1,0,0.0,1.0,10.82
3,0,1,0,0,1,0,0,1,100,128,0,1,0,1.0,0.0,10.9
3,0,1,0,0,1,0,0,1,100,128,0,1,0,1.0,1.0,10.74
3,0,1,0,0,1,0,0,1,100,512,0,0,1,0.0,0.0,8.86
3,0,1,0,0,1,0,0,1,100,512,0,0,1,0.0,1.0,8.78
3,0,1,0,0,1,0,0,1,100,512,0,0,1,1.0,0.0,8.9
3,0,1,0,0,1,0,0,1,100,512,0,0,1,1.0,1.0,8.79
3,0,1,0,0,1,0,0,1,100,512,1,0,0,0.0,0.0,8.87
3,0,1,0,0,1,0,0,1,100,512,1,0,0,0.0,1.0,8.73
3,0,1,0,0,1,0,0,1,100,512,1,0,0,1.0,0.0,8.69
3,0,1,0,0,1,0,0,1,100,512,1,0,0,1.0,1.0,8.71
3,0,1,0,0,1,0,0,1,100,512,0,1,0,0.0,0.0,8.74
3,0,1,0,0,1,0,0,1,100,512,0,1,0,0.0,1.0,8.8
3,0,1,0,0,1,0,0,1,100,512,0,1,0,1.0,0.0,8.96
3,0,1,0,0,1,0,0,1,100,512,0,1,0,1.0,1.0,8.79
3,0,1,0,0,1,0,0,1,100,2048,0,0,1,0.0,0.0,9.04
3,0,1,0,0,1,0,0,1,100,2048,0,0,1,0.0,1.0,8.75
3,0,1,0,0,1,0,0,1,100,2048,0,0,1,1.0,0.0,8.81
3,0,1,0,0,1,0,0,1,100,2048,0,0,1,1.0,1.0,8.8
3,0,1,0,0,1,0,0,1,100,2048,1,0,0,0.0,0.0,9.17
3,0,1,0,0,1,0,0,1,100,2048,1,0,0,0.0,1.0,9.07
3,0,1,0,0,1,0,0,1,100,2048,1,0,0,1.0,0.0,8.9
3,0,1,0,0,1,0,0,1,100,2048,1,0,0,1.0,1.0,8.69
3,0,1,0,0,1,0,0,1,100,2048,0,1,0,0.0,0.0,8.88
3,0,1,0,0,1,0,0,1,100,2048,0,1,0,0.0,1.0,9.01
3,0,1,0,0,1,0,0,1,100,2048,0,1,0,1.0,0.0,8.94
3,0,1,0,0,1,0,0,1,100,2048,0,1,0,1.0,1.0,8.8
3,0,1,0,0,1,0,0,1,200,8,0,0,1,0.0,0.0,10.75
3,0,1,0,0,1,0,0,1,200,8,0,0,1,0.0,1.0,10.61
3,0,1,0,0,1,0,0,1,200,8,0,0,1,1.0,0.0,10.75
3,0,1,0,0,1,0,0,1,200,8,0,0,1,1.0,1.0,10.81
3,0,1,0,0,1,0,0,1,200,8,1,0,0,0.0,0.0,10.8
3,0,1,0,0,1,0,0,1,200,8,1,0,0,0.0,1.0,10.73
3,0,1,0,0,1,0,0,1,200,8,1,0,0,1.0,0.0,10.73
3,0,1,0,0,1,0,0,1,200,8,1,0,0,1.0,1.0,11.27
3,0,1,0,0,1,0,0,1,200,8,0,1,0,0.0,0.0,10.78
3,0,1,0,0,1,0,0,1,200,8,0,1,0,0.0,1.0,10.75
3,0,1,0,0,1,0,0,1,200,8,0,1,0,1.0,0.0,10.6
3,0,1,0,0,1,0,0,1,200,8,0,1,0,1.0,1.0,10.58
3,0,1,0,0,1,0,0,1,200,32,0,0,1,0.0,0.0,11.11
3,0,1,0,0,1,0,0,1,200,32,0,0,1,0.0,1.0,11.16
3,0,1,0,0,1,0,0,1,200,32,0,0,1,1.0,0.0,11.14
3,0,1,0,0,1,0,0,1,200,32,0,0,1,1.0,1.0,11.0
3,0,1,0,0,1,0,0,1,200,32,1,0,0,0.0,0.0,11.16
3,0,1,0,0,1,0,0,1,200,32,1,0,0,0.0,1.0,11.17
3,0,1,0,0,1,0,0,1,200,32,1,0,0,1.0,0.0,11.02
3,0,1,0,0,1,0,0,1,200,32,1,0,0,1.0,1.0,11.25
3,0,1,0,0,1,0,0,1,200,32,0,1,0,0.0,0.0,11.02
3,0,1,0,0,1,0,0,1,200,32,0,1,0,0.0,1.0,10.98
3,0,1,0,0,1,0,0,1,200,32,0,1,0,1.0,0.0,11.11
3,0,1,0,0,1,0,0,1,200,32,0,1,0,1.0,1.0,10.99
3,0,1,0,0,1,0,0,1,200,128,0,0,1,0.0,0.0,10.84
3,0,1,0,0,1,0,0,1,200,128,0,0,1,0.0,1.0,11.02
3,0,1,0,0,1,0,0,1,200,128,0,0,1,1.0,0.0,11.3
3,0,1,0,0,1,0,0,1,200,128,0,0,1,1.0,1.0,11.06
3,0,1,0,0,1,0,0,1,200,128,1,0,0,0.0,0.0,10.97
3,0,1,0,0,1,0,0,1,200,128,1,0,0,0.0,1.0,10.78
3,0,1,0,0,1,0,0,1,200,128,1,0,0,1.0,0.0,11.16
3,0,1,0,0,1,0,0,1,200,128,1,0,0,1.0,1.0,10.87
3,0,1,0,0,1,0,0,1,200,128,0,1,0,0.0,0.0,10.89
3,0,1,0,0,1,0,0,1,200,128,0,1,0,0.0,1.0,11.2
3,0,1,0,0,1,0,0,1,200,128,0,1,0,1.0,0.0,10.8
3,0,1,0,0,1,0,0,1,200,128,0,1,0,1.0,1.0,11.13
3,0,1,0,0,1,0,0,1,200,512,0,0,1,0.0,0.0,8.62
3,0,1,0,0,1,0,0,1,200,512,0,0,1,0.0,1.0,8.77
3,0,1,0,0,1,0,0,1,200,512,0,0,1,1.0,0.0,8.79
3,0,1,0,0,1,0,0,1,200,512,0,0,1,1.0,1.0,8.77
3,0,1,0,0,1,0,0,1,200,512,1,0,0,0.0,0.0,8.63
3,0,1,0,0,1,0,0,1,200,512,1,0,0,0.0,1.0,8.74
3,0,1,0,0,1,0,0,1,200,512,1,0,0,1.0,0.0,8.9
3,0,1,0,0,1,0,0,1,200,512,1,0,0,1.0,1.0,8.8
3,0,1,0,0,1,0,0,1,200,512,0,1,0,0.0,0.0,9.2
3,0,1,0,0,1,0,0,1,200,512,0,1,0,0.0,1.0,8.8
3,0,1,0,0,1,0,0,1,200,512,0,1,0,1.0,0.0,8.71
3,0,1,0,0,1,0,0,1,200,512,0,1,0,1.0,1.0,8.76
3,0,1,0,0,1,0,0,1,200,2048,0,0,1,0.0,0.0,8.89
3,0,1,0,0,1,0,0,1,200,2048,0,0,1,0.0,1.0,8.91
3,0,1,0,0,1,0,0,1,200,2048,0,0,1,1.0,0.0,8.96
3,0,1,0,0,1,0,0,1,200,2048,0,0,1,1.0,1.0,9.01
3,0,1,0,0,1,0,0,1,200,2048,1,0,0,0.0,0.0,8.72
3,0,1,0,0,1,0,0,1,200,2048,1,0,0,0.0,1.0,9.04
3,0,1,0,0,1,0,0,1,200,2048,1,0,0,1.0,0.0,8.91
3,0,1,0,0,1,0,0,1,200,2048,1,0,0,1.0,1.0,8.91
3,0,1,0,0,1,0,0,1,200,2048,0,1,0,0.0,0.0,8.82
3,0,1,0,0,1,0,0,1,200,2048,0,1,0,0.0,1.0,8.94
3,0,1,0,0,1,0,0,1,200,2048,0,1,0,1.0,0.0,8.81
3,0,1,0,0,1,0,0,1,200,2048,0,1,0,1.0,1.0,8.92
3,0,1,0,0,1,0,0,1,400,8,0,0,1,0.0,0.0,11.1
3,0,1,0,0,1,0,0,1,400,8,0,0,1,0.0,1.0,10.85
3,0,1,0,0,1,0,0,1,400,8,0,0,1,1.0,0.0,10.85
3,0,1,0,0,1,0,0,1,400,8,0,0,1,1.0,1.0,10.67
3,0,1,0,0,1,0,0,1,400,8,1,0,0,0.0,0.0,10.61
3,0,1,0,0,1,0,0,1,400,8,1,0,0,0.0,1.0,10.76
3,0,1,0,0,1,0,0,1,400,8,1,0,0,1.0,0.0,10.76
3,0,1,0,0,1,0,0,1,400,8,1,0,0,1.0,1.0,10.63
3,0,1,0,0,1,0,0,1,400,8,0,1,0,0.0,0.0,11.06
3,0,1,0,0,1,0,0,1,400,8,0,1,0,0.0,1.0,10.79
3,0,1,0,0,1,0,0,1,400,8,0,1,0,1.0,0.0,11.51
3,0,1,0,0,1,0,0,1,400,8,0,1,0,1.0,1.0,10.8
3,0,1,0,0,1,0,0,1,400,32,0,0,1,0.0,0.0,11.21
3,0,1,0,0,1,0,0,1,400,32,0,0,1,0.0,1.0,11.1
3,0,1,0,0,1,0,0,1,400,32,0,0,1,1.0,0.0,11.0
3,0,1,0,0,1,0,0,1,400,32,0,0,1,1.0,1.0,11.16
3,0,1,0,0,1,0,0,1,400,32,1,0,0,0.0,0.0,11.09
3,0,1,0,0,1,0,0,1,400,32,1,0,0,0.0,1.0,10.99
3,0,1,0,0,1,0,0,1,400,32,1,0,0,1.0,0.0,11.29
3,0,1,0,0,1,0,0,1,400,32,1,0,0,1.0,1.0,10.98
3,0,1,0,0,1,0,0,1,400,32,0,1,0,0.0,0.0,11.13
3,0,1,0,0,1,0,0,1,400,32,0,1,0,0.0,1.0,10.9
3,0,1,0,0,1,0,0,1,400,32,0,1,0,1.0,0.0,11.2
3,0,1,0,0,1,0,0,1,400,32,0,1,0,1.0,1.0,11.04
3,0,1,0,0,1,0,0,1,400,128,0,0,1,0.0,0.0,10.72
3,0,1,0,0,1,0,0,1,400,128,0,0,1,0.0,1.0,10.92
3,0,1,0,0,1,0,0,1,400,128,0,0,1,1.0,0.0,10.86
3,0,1,0,0,1,0,0,1,400,128,0,0,1,1.0,1.0,10.89
3,0,1,0,0,1,0,0,1,400,128,1,0,0,0.0,0.0,10.67
3,0,1,0,0,1,0,0,1,400,128,1,0,0,0.0,1.0,10.76
3,0,1,0,0,1,0,0,1,400,128,1,0,0,1.0,0.0,11.06
3,0,1,0,0,1,0,0,1,400,128,1,0,0,1.0,1.0,10.79
3,0,1,0,0,1,0,0,1,400,128,0,1,0,0.0,0.0,11.24
3,0,1,0,0,1,0,0,1,400,128,0,1,0,0.0,1.0,10.88
3,0,1,0,0,1,0,0,1,400,128,0,1,0,1.0,0.0,11.11
3,0,1,0,0,1,0,0,1,400,128,0,1,0,1.0,1.0,10.9
3,0,1,0,0,1,0,0,1,400,512,0,0,1,0.0,0.0,8.61
3,0,1,0,0,1,0,0,1,400,512,0,0,1,0.0,1.0,8.78
3,0,1,0,0,1,0,0,1,400,512,0,0,1,1.0,0.0,8.94
3,0,1,0,0,1,0,0,1,400,512,0,0,1,1.0,1.0,8.82
3,0,1,0,0,1,0,0,1,400,512,1,0,0,0.0,0.0,9.25
3,0,1,0,0,1,0,0,1,400,512,1,0,0,0.0,1.0,8.8
3,0,1,0,0,1,0,0,1,400,512,1,0,0,1.0,0.0,8.77
3,0,1,0,0,1,0,0,1,400,512,1,0,0,1.0,1.0,8.93
3,0,1,0,0,1,0,0,1,400,512,0,1,0,0.0,0.0,8.99
3,0,1,0,0,1,0,0,1,400,512,0,1,0,0.0,1.0,9.13
3,0,1,0,0,1,0,0,1,400,512,0,1,0,1.0,0.0,8.86
3,0,1,0,0,1,0,0,1,400,512,0,1,0,1.0,1.0,8.91
3,0,1,0,0,1,0,0,1,400,2048,0,0,1,0.0,0.0,8.86
3,0,1,0,0,1,0,0,1,400,2048,0,0,1,0.0,1.0,8.82
3,0,1,0,0,1,0,0,1,400,2048,0,0,1,1.0,0.0,8.62
3,0,1,0,0,1,0,0,1,400,2048,0,0,1,1.0,1.0,8.69
3,0,1,0,0,1,0,0,1,400,2048,1,0,0,0.0,0.0,8.74
3,0,1,0,0,1,0,0,1,400,2048,1,0,0,0.0,1.0,8.94
3,0,1,0,0,1,0,0,1,400,2048,1,0,0,1.0,0.0,8.6
3,0,1,0,0,1,0,0,1,400,2048,1,0,0,1.0,1.0,8.69
3,0,1,0,0,1,0,0,1,400,2048,0,1,0,0.0,0.0,9.12
3,0,1,0,0,1,0,0,1,400,2048,0,1,0,0.0,1.0,8.67
3,0,1,0,0,1,0,0,1,400,2048,0,1,0,1.0,0.0,8.67
3,0,1,0,0,1,0,0,1,400,2048,0,1,0,1.0,1.0,8.71
3,0,1,0,0,1,0,0,2,0,8,0,0,1,0.0,0.0,11.02
3,0,1,0,0,1,0,0,2,0,8,0,0,1,0.0,1.0,10.77
3,0,1,0,0,1,0,0,2,0,8,0,0,1,1.0,0.0,10.89
3,0,1,0,0,1,0,0,2,0,8,0,0,1,1.0,1.0,10.57
3,0,1,0,0,1,0,0,2,0,8,1,0,0,0.0,0.0,10.85
3,0,1,0,0,1,0,0,2,0,8,1,0,0,0.0,1.0,10.7
3,0,1,0,0,1,0,0,2,0,8,1,0,0,1.0,0.0,10.71
3,0,1,0,0,1,0,0,2,0,8,1,0,0,1.0,1.0,10.81
3,0,1,0,0,1,0,0,2,0,8,0,1,0,0.0,0.0,10.66
3,0,1,0,0,1,0,0,2,0,8,0,1,0,0.0,1.0,10.73
3,0,1,0,0,1,0,0,2,0,8,0,1,0,1.0,0.0,10.61
3,0,1,0,0,1,0,0,2,0,8,0,1,0,1.0,1.0,10.85
3,0,1,0,0,1,0,0,2,0,32,0,0,1,0.0,0.0,10.91
3,0,1,0,0,1,0,0,2,0,32,0,0,1,0.0,1.0,11.22
3,0,1,0,0,1,0,0,2,0,32,0,0,1,1.0,0.0,11.17
3,0,1,0,0,1,0,0,2,0,32,0,0,1,1.0,1.0,11.34
3,0,1,0,0,1,0,0,2,0,32,1,0,0,0.0,0.0,11.01
3,0,1,0,0,1,0,0,2,0,32,1,0,0,0.0,1.0,11.42
3,0,1,0,0,1,0,0,2,0,32,1,0,0,1.0,0.0,11.08
3,0,1,0,0,1,0,0,2,0,32,1,0,0,1.0,1.0,12.33
3,0,1,0,0,1,0,0,2,0,32,0,1,0,0.0,0.0,11.32
3,0,1,0,0,1,0,0,2,0,32,0,1,0,0.0,1.0,10.97
3,0,1,0,0,1,0,0,2,0,32,0,1,0,1.0,0.0,10.98
3,0,1,0,0,1,0,0,2,0,32,0,1,0,1.0,1.0,11.14
3,0,1,0,0,1,0,0,2,0,128,0,0,1,0.0,0.0,10.76
3,0,1,0,0,1,0,0,2,0,128,0,0,1,0.0,1.0,10.77
3,0,1,0,0,1,0,0,2,0,128,0,0,1,1.0,0.0,10.89
3,0,1,0,0,1,0,0,2,0,128,0,0,1,1.0,1.0,10.94
3,0,1,0,0,1,0,0,2,0,128,1,0,0,0.0,0.0,10.65
3,0,1,0,0,1,0,0,2,0,128,1,0,0,0.0,1.0,11.3
3,0,1,0,0,1,0,0,2,0,128,1,0,0,1.0,0.0,11.08
3,0,1,0,0,1,0,0,2,0,128,1,0,0,1.0,1.0,10.86
3,0,1,0,0,1,0,0,2,0,128,0,1,0,0.0,0.0,10.79
3,0,1,0,0,1,0,0,2,0,128,0,1,0,0.0,1.0,11.12
3,0,1,0,0,1,0,0,2,0,128,0,1,0,1.0,0.0,11.92
3,0,1,0,0,1,0,0,2,0,128,0,1,0,1.0,1.0,10.78
3,0,1,0,0,1,0,0,2,0,512,0,0,1,0.0,0.0,6.53
3,0,1,0,0,1,0,0,2,0,512,0,0,1,0.0,1.0,6.53
3,0,1,0,0,1,0,0,2,0,512,0,0,1,1.0,0.0,6.52
3,0,1,0,0,1,0,0,2,0,512,0,0,1,1.0,1.0,6.5
3,0,1,0,0,1,0,0,2,0,512,1,0,0,0.0,0.0,6.56
3,0,1,0,0,1,0,0,2,0,512,1,0,0,0.0,1.0,6.55
3,0,1,0,0,1,0,0,2,0,512,1,0,0,1.0,0.0,6.52
3,0,1,0,0,1,0,0,2,0,512,1,0,0,1.0,1.0,6.55
3,0,1,0,0,1,0,0,2,0,512,0,1,0,0.0,0.0,6.53
3,0,1,0,0,1,0,0,2,0,512,0,1,0,0.0,1.0,6.56
3,0,1,0,0,1,0,0,2,0,512,0,1,0,1.0,0.0,6.55
3,0,1,0,0,1,0,0,2,0,512,0,1,0,1.0,1.0,6.53
3,0,1,0,0,1,0,0,2,0,2048,0,0,1,0.0,0.0,6.25
3,0,1,0,0,1,0,0,2,0,2048,0,0,1,0.0,1.0,6.28
3,0,1,0,0,1,0,0,2,0,2048,0,0,1,1.0,0.0,6.27
3,0,1,0,0,1,0,0,2,0,2048,0,0,1,1.0,1.0,6.27
3,0,1,0,0,1,0,0,2,0,2048,1,0,0,0.0,0.0,6.27
3,0,1,0,0,1,0,0,2,0,2048,1,0,0,0.0,1.0,6.24
3,0,1,0,0,1,0,0,2,0,2048,1,0,0,1.0,0.0,6.27
3,0,1,0,0,1,0,0,2,0,2048,1,0,0,1.0,1.0,6.28
3,0,1,0,0,1,0,0,2,0,2048,0,1,0,0.0,0.0,6.28
3,0,1,0,0,1,0,0,2,0,2048,0,1,0,0.0,1.0,6.28
3,0,1,0,0,1,0,0,2,0,2048,0,1,0,1.0,0.0,6.32
3,0,1,0,0,1,0,0,2,0,2048,0,1,0,1.0,1.0,6.24
3,0,1,0,0,1,0,0,2,100,8,0,0,1,0.0,0.0,11.35
3,0,1,0,0,1,0,0,2,100,8,0,0,1,0.0,1.0,10.66
3,0,1,0,0,1,0,0,2,100,8,0,0,1,1.0,0.0,10.64
3,0,1,0,0,1,0,0,2,100,8,0,0,1,1.0,1.0,10.88
3,0,1,0,0,1,0,0,2,100,8,1,0,0,0.0,0.0,10.83
3,0,1,0,0,1,0,0,2,100,8,1,0,0,0.0,1.0,10.58
3,0,1,0,0,1,0,0,2,100,8,1,0,0,1.0,0.0,10.89
3,0,1,0,0,1,0,0,2,100,8,1,0,0,1.0,1.0,10.8
3,0,1,0,0,1,0,0,2,100,8,0,1,0,0.0,0.0,11.58
3,0,1,0,0,1,0,0,2,100,8,0,1,0,0.0,1.0,10.71
3,0,1,0,0,1,0,0,2,100,8,0,1,0,1.0,0.0,10.7
3,0,1,0,0,1,0,0,2,100,8,0,1,0,1.0,1.0,10.73
3,0,1,0,0,1,0,0,2,100,32,0,0,1,0.0,0.0,11.34
3,0,1,0,0,1,0,0,2,100,32,0,0,1,0.0,1.0,11.37
3,0,1,0,0,1,0,0,2,100,32,0,0,1,1.0,0.0,10.98
3,0,1,0,0,1,0,0,2,100,32,0,0,1,1.0,1.0,11.22
3,0,1,0,0,1,0,0,2,100,32,1,0,0,0.0,0.0,11.42
3,0,1,0,0,1,0,0,2,100,32,1,0,0,0.0,1.0,11.3
3,0,1,0,0,1,0,0,2,100,32,1,0,0,1.0,0.0,11.12
3,0,1,0,0,1,0,0,2,100,32,1,0,0,1.0,1.0,11.13
3,0,1,0,0,1,0,0,2,100,32,0,1,0,0.0,0.0,11.63
3,0,1,0,0,1,0,0,2,100,32,0,1,0,0.0,1.0,10.99
3,0,1,0,0,1,0,0,2,100,32,0,1,0,1.0,0.0,11.36
3,0,1,0,0,1,0,0,2,100,32,0,1,0,1.0,1.0,11.32
3,0,1,0,0,1,0,0,2,100,128,0,0,1,0.0,0.0,11.23
3,0,1,0,0,1,0,0,2,100,128,0,0,1,0.0,1.0,10.89
3,0,1,0,0,1,0,0,2,100,128,0,0,1,1.0,0.0,10.82
3,0,1,0,0,1,0,0,2,100,128,0,0,1,1.0,1.0,10.73
3,0,1,0,0,1,0,0,2,100,128,1,0,0,0.0,0.0,10.95
3,0,1,0,0,1,0,0,2,100,128,1,0,0,0.0,1.0,11.0
3,0,1,0,0,1,0,0,2,100,128,1,0,0,1.0,0.0,11.17
3,0,1,0,0,1,0,0,2,100,128,1,0,0,1.0,1.0,10.72
3,0,1,0,0,1,0,0,2,100,128,0,1,0,0.0,0.0,11.23
3,0,1,0,0,1,0,0,2,100,128,0,1,0,0.0,1.0,11.42
3,0,1,0,0,1,0,0,2,100,128,0,1,0,1.0,0.0,11.04
3,0,1,0,0,1,0,0,2,100,128,0,1,0,1.0,1.0,10.73
3,0,1,0,0,1,0,0,2,100,512,0,0,1,0.0,0.0,6.53
3,0,1,0,0,1,0,0,2,100,512,0,0,1,0.0,1.0,6.51
3,0,1,0,0,1,0,0,2,100,512,0,0,1,1.0,0.0,6.55
3,0,1,0,0,1,0,0,2,100,512,0,0,1,1.0,1.0,6.56
3,0,1,0,0,1,0,0,2,100,512,1,0,0,0.0,0.0,6.62
3,0,1,0,0,1,0,0,2,100,512,1,0,0,0.0,1.0,6.56
3,0,1,0,0,1,0,0,2,100,512,1,0,0,1.0,0.0,6.55
3,0,1,0,0,1,0,0,2,100,512,1,0,0,1.0,1.0,6.51
3,0,1,0,0,1,0,0,2,100,512,0,1,0,0.0,0.0,6.54
3,0,1,0,0,1,0,0,2,100,512,0,1,0,0.0,1.0,6.57
3,0,1,0,0,1,0,0,2,100,512,0,1,0,1.0,0.0,6.53
3,0,1,0,0,1,0,0,2,100,512,0,1,0,1.0,1.0,6.54
3,0,1,0,0,1,0,0,2,100,2048,0,0,1,0.0,0.0,6.65
3,0,1,0,0,1,0,0,2,100,2048,0,0,1,0.0,1.0,6.65
3,0,1,0,0,1,0,0,2,100,2048,0,0,1,1.0,0.0,6.62
3,0,1,0,0,1,0,0,2,100,2048,0,0,1,1.0,1.0,6.62
3,0,1,0,0,1,0,0,2,100,2048,1,0,0,0.0,0.0,6.85
3,0,1,0,0,1,0,0,2,100,2048,1,0,0,0.0,1.0,6.65
3,0,1,0,0,1,0,0,2,100,2048,1,0,0,1.0,0.0,6.65
3,0,1,0,0,1,0,0,2,100,2048,1,0,0,1.0,1.0,6.61
3,0,1,0,0,1,0,0,2,100,2048,0,1,0,0.0,0.0,6.62
3,0,1,0,0,1,0,0,2,100,2048,0,1,0,0.0,1.0,6.69
3,0,1,0,0,1,0,0,2,100,2048,0,1,0,1.0,0.0,6.59
3,0,1,0,0,1,0,0,2,100,2048,0,1,0,1.0,1.0,6.59
3,0,1,0,0,1,0,0,2,200,8,0,0,1,0.0,0.0,10.65
3,0,1,0,0,1,0,0,2,200,8,0,0,1,0.0,1.0,10.64
3,0,1,0,0,1,0,0,2,200,8,0,0,1,1.0,0.0,10.94
3,0,1,0,0,1,0,0,2,200,8,0,0,1,1.0,1.0,11.28
3,0,1,0,0,1,0,0,2,200,8,1,0,0,0.0,0.0,10.79
3,0,1,0,0,1,0,0,2,200,8,1,0,0,0.0,1.0,10.69
3,0,1,0,0,1,0,0,2,200,8,1,0,0,1.0,0.0,10.81
3,0,1,0,0,1,0,0,2,200,8,1,0,0,1.0,1.0,10.61
3,0,1,0,0,1,0,0,2,200,8,0,1,0,0.0,0.0,10.78
3,0,1,0,0,1,0,0,2,200,8,0,1,0,0.0,1.0,10.8
3,0,1,0,0,1,0,0,2,200,8,0,1,0,1.0,0.0,10.63
3,0,1,0,0,1,0,0,2,200,8,0,1,0,1.0,1.0,10.94
3,0,1,0,0,1,0,0,2,200,32,0,0,1,0.0,0.0,11.02
3,0,1,0,0,1,0,0,2,200,32,0,0,1,0.0,1.0,10.91
3,0,1,0,0,1,0,0,2,200,32,0,0,1,1.0,0.0,11.03
3,0,1,0,0,1,0,0,2,200,32,0,0,1,1.0,1.0,11.25
3,0,1,0,0,1,0,0,2,200,32,1,0,0,0.0,0.0,11.15
3,0,1,0,0,1,0,0,2,200,32,1,0,0,0.0,1.0,11.2
3,0,1,0,0,1,0,0,2,200,32,1,0,0,1.0,0.0,10.96
3,0,1,0,0,1,0,0,2,200,32,1,0,0,1.0,1.0,11.07
3,0,1,0,0,1,0,0,2,200,32,0,1,0,0.0,0.0,11.19
3,0,1,0,0,1,0,0,2,200,32,0,1,0,0.0,1.0,11.17
3,0,1,0,0,1,0,0,2,200,32,0,1,0,1.0,0.0,11.06
3,0,1,0,0,1,0,0,2,200,32,0,1,0,1.0,1.0,11.24
3,0,1,0,0,1,0,0,2,200,128,0,0,1,0.0,0.0,10.72
3,0,1,0,0,1,0,0,2,200,128,0,0,1,0.0,1.0,10.76
3,0,1,0,0,1,0,0,2,200,128,0,0,1,1.0,0.0,10.85
3,0,1,0,0,1,0,0,2,200,128,0,0,1,1.0,1.0,11.31
3,0,1,0,0,1,0,0,2,200,128,1,0,0,0.0,0.0,10.68
3,0,1,0,0,1,0,0,2,200,128,1,0,0,0.0,1.0,10.85
3,0,1,0,0,1,0,0,2,200,128,1,0,0,1.0,0.0,10.92
3,0,1,0,0,1,0,0,2,200,128,1,0,0,1.0,1.0,11.66
3,0,1,0,0,1,0,0,2,200,128,0,1,0,0.0,0.0,10.77
3,0,1,0,0,1,0,0,2,200,128,0,1,0,0.0,1.0,10.77
3,0,1,0,0,1,0,0,2,200,128,0,1,0,1.0,0.0,10.79
3,0,1,0,0,1,0,0,2,200,128,0,1,0,1.0,1.0,10.88
3,0,1,0,0,1,0,0,2,200,512,0,0,1,0.0,0.0,6.55
3,0,1,0,0,1,0,0,2,200,512,0,0,1,0.0,1.0,6.52
3,0,1,0,0,1,0,0,2,200,512,0,0,1,1.0,0.0,6.5
3,0,1,0,0,1,0,0,2,200,512,0,0,1,1.0,1.0,6.5
3,0,1,0,0,1,0,0,2,200,512,1,0,0,0.0,0.0,6.52
3,0,1,0,0,1,0,0,2,200,512,1,0,0,0.0,1.0,6.55
3,0,1,0,0,1,0,0,2,200,512,1,0,0,1.0,0.0,6.54
3,0,1,0,0,1,0,0,2,200,512,1,0,0,1.0,1.0,6.57
