Nodes_16,Input_2000,ScatteringOrder_l0,DRAMPowerPerNode,ProcessorPowerPerNode,Ranks,Nesting_DGZ,Nesting_DZG,Nesting_GDZ,Nesting_GZD,Nesting_ZDG,Nesting_ZGD,Layout_0,Dset,Gset,Method_sweep,OMP,PKG_LIMIT,DRAM_LIMIT,AvgInst,AvgIpc,AvgArithFpu,AvgFreq,AvgTemp,ProcessorPower,DRAMPower,ExecTime,Input_12000,ScatteringOrder_l9,Nodes_64,Energy
1,1,1,29.815775,151.0579938,192,0,0,0,0,1,0,1,8,32,1,2,80,0,94505007528,2.2249,95787496.44,2.678,37.9646,2416.9279,477.0524,17.828,0,0,0,51593.88079
1,1,1,29.90578125,158.5979313,192,0,0,0,0,1,0,1,8,32,1,2,85,0,91107403109,2.2683,96652075.56,2.7474,38.6237,2537.5669,478.4925,16.8263,0,0,0,50749.12028
1,1,1,29.97816875,163.2743688,192,0,0,0,0,1,0,1,8,32,1,2,90,0,87798257508,2.303,94411011.81,2.7907,39.2774,2612.3899,479.6507,16.0248,0,0,0,49549.33221
1,1,1,29.99501875,163.879,192,0,0,0,0,1,0,1,8,32,1,2,95,0,88719400693,2.2964,94703761.13,2.7976,38.9377,2622.064,479.9203,16.2247,0,0,0,50328.76467
1,1,1,29.89015625,163.8769625,192,0,0,0,0,1,0,1,8,32,1,2,100,0,88235683547,2.3035,94485595.31,2.7993,39.0733,2622.0314,478.2425,16.0248,0,0,0,49681.26919
1,1,1,32.30453125,88.28190625,192,0,0,0,0,1,0,1,16,1,1,2,50,0,23469200073,1.2042,35719913.94,1.5062,29.2268,1412.5105,516.8725,8.2269,0,0,0,15872.841
1,1,1,32.3413,96.419975,192,0,0,0,0,1,0,1,16,1,1,2,55,0,25283093983,1.3507,36176900,1.7029,31.1189,1542.7196,517.4608,7.857,0,0,0,16186.8374
1,1,1,32.8217375,103.88335,192,0,0,0,0,1,0,1,16,1,1,2,60,0,25491430280,1.5213,36459711.75,1.8939,32.2742,1662.1336,525.1478,7.0453,0,0,0,15410.05365
1,1,1,33.12873125,112.5982688,192,0,0,0,0,1,0,1,16,1,1,2,65,0,25859047852,1.6864,35631504.63,2.0844,33.6677,1801.5723,530.0597,6.4201,0,0,0,14969.3106
1,1,1,34.67670625,122.2095063,192,0,0,0,0,1,0,1,16,1,1,2,70,0,21262676544,1.8513,34171668,2.3024,34.6733,1955.3521,554.8273,4.8087,0,0,0,12070.69968
1,1,1,35.8942125,130.7072,192,0,0,0,0,1,0,1,16,1,1,2,75,0,18489512395,1.933,33341088.88,2.4712,35.5031,2091.3152,574.3074,4.0079,0,0,0,10683.54882
1,1,1,35.7999,140.0469688,192,0,0,0,0,1,0,1,16,1,1,2,80,0,18942492435,2.0257,33240185.81,2.6256,36.555,2240.7515,572.7984,3.8062,0,0,0,10708.93363
1,1,1,36.33783125,147.335825,192,0,0,0,0,1,0,1,16,1,1,2,85,0,17408743598,2.024,33136022.56,2.7152,37.2494,2357.3732,581.4053,3.6059,0,0,0,10596.94139
1,1,1,36.3300875,150.5754438,192,0,0,0,0,1,0,1,16,1,1,2,90,0,17220759272,2.0309,33158600.88,2.7803,37.8846,2409.2071,581.2814,3.6057,0,0,0,10782.80438
1,1,1,36.87545,153.2225563,192,0,0,0,0,1,0,1,16,1,1,2,95,0,17137512438,2.118,33081058.88,2.7928,37.6715,2451.5609,590.0072,3.4055,0,0,0,10358.06016
1,1,1,37.20270625,155.3213938,192,0,0,0,0,1,0,1,16,1,1,2,100,0,17296848268,2.2121,33042543.5,2.7991,37.9154,2485.1423,595.2433,3.2052,0,0,0,9873.251925
1,1,1,32.009325,90.669375,192,0,0,0,0,1,0,1,16,2,1,2,50,0,26760124810,1.2935,39946596.31,1.5595,29.293,1450.71,512.1492,8.6509,0,0,0,16980.49865
1,1,1,32.03328125,98.631025,192,0,0,0,0,1,0,1,16,2,1,2,55,0,28375516952,1.449,40209384.75,1.7442,31.118,1578.0964,512.5325,8.243,0,0,0,17233.05402
1,1,1,32.3972375,106.2595875,192,0,0,0,0,1,0,1,16,2,1,2,60,0,28919333613,1.6358,40297180.13,1.9369,32.3702,1700.1534,518.3558,7.4371,0,0,0,16499.27477
1,1,1,33.0187875,114.1944313,192,0,0,0,0,1,0,1,16,2,1,2,65,0,26731430226,1.749,39681520.38,2.1149,33.5278,1827.1109,528.3006,6.4302,0,0,0,15145.76703
1,1,1,33.6429625,123.1724563,192,0,0,0,0,1,0,1,16,2,1,2,70,0,24610499014,1.849,38677135.63,2.3059,34.6771,1970.7593,538.2874,5.6102,0,0,0,14076.2538
1,1,1,34.56245,133.1490438,192,0,0,0,0,1,0,1,16,2,1,2,75,0,22783537502,2.0059,38021029.56,2.4826,35.6128,2130.3847,552.9992,4.8087,0,0,0,12903.58816
1,1,1,34.9679875,142.360725,192,0,0,0,0,1,0,1,16,2,1,2,80,0,22196512113,2.1094,37619808,2.6165,36.5559,2277.7716,559.4878,4.4069,0,0,0,12503.51845
1,1,1,35.202725,149.8980688,192,0,0,0,0,1,0,1,16,2,1,2,85,0,21225602964,2.1401,37576569.25,2.7139,37.2225,2398.3691,563.2436,4.2069,0,0,0,12459.20847
1,1,1,35.60490625,155.0270938,192,0,0,0,0,1,0,1,16,2,1,2,90,0,20645080848,2.2083,37457520.5,2.7779,37.3901,2480.4335,569.6785,3.8059,0,0,0,11608.42126
1,1,1,35.56184375,156.416375,192,0,0,0,0,1,0,1,16,2,1,2,95,0,20581829854,2.1953,37480522.81,2.7924,37.5919,2502.662,568.9895,4.0062,0,0,0,12305.65024
1,1,1,35.51666875,156.8909438,192,0,0,0,0,1,0,1,16,2,1,2,100,0,20883108397,2.2128,37502363.75,2.7984,37.8002,2510.2551,568.2667,4.0067,0,0,0,12334.7133
1,1,1,30.88783125,92.788725,192,0,0,0,0,1,0,1,16,4,1,2,50,0,43681551438,1.3772,47837014,1.6229,29.5236,1484.6196,494.2053,13.2436,0,0,0,26206.76545
1,1,1,31.00440625,100.7376813,192,0,0,0,0,1,0,1,16,4,1,2,55,0,45226749587,1.5468,47972393.63,1.807,31.1982,1611.8029,496.0705,12.2898,0,0,0,25905.34251
1,1,1,31.35329375,109.2366313,192,0,0,0,0,1,0,1,16,4,1,2,60,0,43371808207,1.7031,47464986.69,2.007,32.478,1747.7861,501.6527,10.6783,0,0,0,24020.18234
1,1,1,31.64465625,117.7430063,192,0,0,0,0,1,0,1,16,4,1,2,65,0,42793458652,1.8619,46880901.25,2.1876,33.8382,1883.8881,506.3145,9.6325,0,0,0,23023.62654
1,1,1,32.20570625,126.8016625,192,0,0,0,0,1,0,1,16,4,1,2,70,0,38981132886,1.985,45626216.56,2.3738,34.8757,2028.8266,515.2913,8.2166,0,0,0,20903.99914
1,1,1,32.675675,135.691625,192,0,0,0,0,1,0,1,16,4,1,2,75,0,34948868856,2.0383,44024255.19,2.5074,35.7626,2171.066,522.8108,7.2122,0,0,0,19428.77826
1,1,1,32.94251875,145.7861063,192,0,0,0,0,1,0,1,16,4,1,2,80,0,33913249857,2.1549,43673039.19,2.6445,36.9316,2332.5777,527.0803,6.6114,0,0,0,18906.3429
1,1,1,33.14005,153.2922938,192,0,0,0,0,1,0,1,16,4,1,2,85,0,33076216216,2.2247,43352185.25,2.7309,37.5059,2452.6767,530.2408,6.2097,0,0,0,18523.0228
1,1,1,33.38849375,158.1979563,192,0,0,0,0,1,0,1,16,4,1,2,90,0,31889747074,2.2595,42802798.56,2.7841,38.0447,2531.1673,534.2159,6.0095,0,0,0,18421.42034
1,1,1,33.6202125,159.9815063,192,0,0,0,0,1,0,1,16,4,1,2,95,0,31214829250,2.2892,42371621.06,2.7951,37.9106,2559.7041,537.9234,5.8091,0,0,0,17994.42791
1,1,1,33.49293125,159.9329188,192,0,0,0,0,1,0,1,16,4,1,2,100,0,31371212583,2.2757,42579365.38,2.7982,38.0636,2558.9267,535.8869,5.809,0,0,0,17977.7722
1,1,1,30.29435625,94.62055,192,0,0,0,0,1,0,1,16,8,1,2,50,0,55227594014,1.3685,52269005.69,1.6481,29.648,1513.9288,484.7097,16.8931,0,0,0,33763.20004
1,1,1,30.53095625,103.341775,192,0,0,0,0,1,0,1,16,8,1,2,55,0,54583059671,1.5589,51862366.88,1.8489,31.5021,1653.4684,488.4953,14.6684,0,0,0,31419.18034
1,1,1,30.6398,111.9595,192,0,0,0,0,1,0,1,16,8,1,2,60,0,55504294117,1.7318,51503856.06,2.0531,32.8648,1791.352,490.2368,13.4308,0,0,0,30643.56286
1,1,1,30.91703125,119.813475,192,0,0,0,0,1,0,1,16,8,1,2,65,0,52687841477,1.8281,50974771.25,2.2149,33.9712,1917.0156,494.6725,12.072,0,0,0,29113.89874
1,1,1,31.16578125,128.6349563,192,0,0,0,0,1,0,1,16,8,1,2,70,0,50466672891,1.9548,51247038.44,2.3741,35.0068,2058.1593,498.6525,10.8217,0,0,0,27669.05026
1,1,1,31.34965,137.9146188,192,0,0,0,0,1,0,1,16,8,1,2,75,0,47943334122,2.0044,49794654.94,2.516,36.055,2206.6339,501.5944,10.0166,0,0,0,27127.23959
1,1,1,31.54835,148.1150688,192,0,0,0,0,1,0,1,16,8,1,2,80,0,49002184615,2.1797,50547373,2.6453,37.3044,2369.8411,504.7736,9.4149,0,0,0,27064.20994
1,1,1,31.6502125,154.7461813,192,0,0,0,0,1,0,1,16,8,1,2,85,0,47688317227,2.2253,49368449.19,2.7215,37.8278,2475.9389,506.4034,9.014,0,0,0,26882.83349
1,1,1,31.78394375,160.5359375,192,0,0,0,0,1,0,1,16,8,1,2,90,0,46299867298,2.2721,48757999.06,2.7799,38.4939,2568.575,508.5431,8.4128,0,0,0,25887.17915
1,1,1,31.838725,161.2758563,192,0,0,0,0,1,0,1,16,8,1,2,95,0,44453163043,2.227,48204745.31,2.7905,38.3143,2580.4137,509.4196,8.4132,0,0,0,25995.38552
1,1,1,31.9823625,162.3449125,192,0,0,0,0,1,0,1,16,8,1,2,100,0,44066576464,2.2762,48185660.38,2.7964,38.5891,2597.5186,511.7178,8.2124,0,0,0,25534.29301
1,1,1,29.36270625,96.1662,192,0,0,0,0,1,0,1,16,16,1,2,50,0,1.04E+11,1.443,75933240.38,1.6918,29.9539,1538.6592,469.8033,30.3104,0,0,0,60877.30176
1,1,1,29.44519375,105.4820063,192,0,0,0,0,1,0,1,16,16,1,2,55,0,1.01E+11,1.6198,74396862.31,1.9062,31.7933,1687.7121,471.1231,26.1143,0,0,0,56376.47006
1,1,1,29.57011875,114.506325,192,0,0,0,0,1,0,1,16,16,1,2,60,0,97384359785,1.763,76394554.69,2.1148,33.1783,1832.1012,473.1219,23.0576,0,0,0,53152.91215
1,1,1,29.66178125,122.6108813,192,0,0,0,0,1,0,1,16,16,1,2,65,0,98101164062,1.9189,74917247.44,2.2779,34.4457,1961.7741,474.5885,21.4432,0,0,0,52243.4105
1,1,1,29.8167125,131.5696625,192,0,0,0,0,1,0,1,16,16,1,2,70,0,90038956932,1.9969,72657137,2.4267,35.4895,2105.1146,477.0674,18.8325,0,0,0,48628.94252
1,1,1,29.86516875,140.6215875,192,0,0,0,0,1,0,1,16,16,1,2,75,0,93030148563,2.1315,70605722.13,2.5443,36.5774,2249.9454,477.8427,18.2311,0,0,0,49730.57763
1,1,1,29.979225,150.8080438,192,0,0,0,0,1,0,1,16,16,1,2,80,0,89419986829,2.1984,71680076.75,2.6699,37.9474,2412.9287,479.6676,17.0273,0,0,0,49253.10498
1,1,1,30.11869375,158.3254438,192,0,0,0,0,1,0,1,16,16,1,2,85,0,87147661617,2.306,69914860.38,2.7425,38.7427,2533.2071,481.8991,15.8241,0,0,0,47711.34202
1,1,1,30.126375,162.7121688,192,0,0,0,0,1,0,1,16,16,1,2,90,0,83201180125,2.2848,69757214.94,2.7888,39.2287,2603.3947,482.022,15.2231,0,0,0,46969.60697
1,1,1,30.2025625,163.7717188,192,0,0,0,0,1,0,1,16,16,1,2,95,0,81606588156,2.2748,69190916.13,2.7968,39.0422,2620.3475,483.241,15.0232,0,0,0,46625.83075
1,1,1,30.21740625,164.235,192,0,0,0,0,1,0,1,16,16,1,2,100,0,80012897234,2.2626,69607111.25,2.799,39.3213,2627.76,483.4785,14.8224,0,0,0,46116.02154
1,1,1,28.826075,97.14278125,192,0,0,0,0,1,0,1,16,32,1,2,50,0,1.95E+11,1.4476,144791406.9,1.7145,30.246,1554.2845,461.2172,56.1805,0,0,0,113231.8933
1,1,1,28.811425,106.5164688,192,0,0,0,0,1,0,1,16,32,1,2,55,0,1.94E+11,1.6274,141744296.9,1.9311,31.9738,1704.2635,460.9828,49.7649,0,0,0,107753.2656
1,1,1,28.86950625,115.9607438,192,0,0,0,0,1,0,1,16,32,1,2,60,0,1.93E+11,1.8258,142110679,2.153,33.5528,1855.3719,461.9121,44.0964,0,0,0,102183.8822
1,1,1,28.93248125,124.572925,192,0,0,0,0,1,0,1,16,32,1,2,65,0,1.85E+11,1.942,144182450.8,2.319,35.0152,1993.1668,462.9197,39.7122,0,0,0,97536.59831
1,1,1,28.9782,133.1498875,192,0,0,0,0,1,0,1,16,32,1,2,70,0,1.76E+11,2.045,139679001.7,2.4533,35.9866,2130.3982,463.6512,36.0592,0,0,0,93539.34612
1,1,1,29.0343,142.4510438,192,0,0,0,0,1,0,1,16,32,1,2,75,0,1.73E+11,2.1182,142798237.5,2.5657,37.1696,2279.2167,464.5488,34.0541,0,0,0,93436.46471
1,1,1,29.07034375,152.5550438,192,0,0,0,0,1,0,1,16,32,1,2,80,0,1.70E+11,2.2176,138766690.8,2.6877,38.7291,2440.8807,465.1255,32.0481,0,0,0,93131.9773
1,1,1,29.05785,159.680825,192,0,0,0,0,1,0,1,16,32,1,2,85,0,1.73E+11,2.2649,142955787.3,2.7539,39.3407,2554.8932,464.9256,32.0496,0,0,0,96783.98461
1,1,1,29.0674625,164.3346938,192,0,0,0,0,1,0,1,16,32,1,2,90,0,1.65E+11,2.2814,140606953.6,2.7934,39.9815,2629.3551,465.0794,30.2468,0,0,0,93596.74143
1,1,1,29.1197375,165.154575,192,0,0,0,0,1,0,1,16,32,1,2,95,0,1.58E+11,2.2588,137039292.1,2.7989,39.8542,2642.4732,465.9158,29.244,0,0,0,90901.72792
1,1,1,29.0759625,165.2667625,192,0,0,0,0,1,0,1,16,32,1,2,100,0,1.56E+11,2.2516,137013182.4,2.7998,39.9428,2644.2682,465.2154,29.0439,0,0,0,90311.53073
1,1,1,32.4381,89.7549875,192,0,0,0,0,1,0,1,32,1,1,2,50,0,26137999036,1.4009,32140533,1.537,29.5122,1436.0798,519.0096,7.8715,0,0,0,15389.48621
1,1,1,32.71181875,97.4682375,192,0,0,0,0,1,0,1,32,1,1,2,55,0,25705031647,1.5255,31988396,1.7019,31.2072,1559.4918,523.3891,7.0446,0,0,0,14673.06279
1,1,1,33.17160625,104.8545813,192,0,0,0,0,1,0,1,32,1,1,2,60,0,26787911617,1.7575,31922086.38,1.8943,32.5899,1677.6733,530.7457,6.4296,0,0,0,14199.2508
1,1,1,33.7931,112.7220938,192,0,0,0,0,1,0,1,32,1,1,2,65,0,25334209461,1.8921,31780808.56,2.0694,33.794,1803.5535,540.6896,5.62,0,0,0,13174.64622
1,1,1,34.35224375,121.2521375,192,0,0,0,0,1,0,1,32,1,1,2,70,0,23997291425,2.022,31053189.75,2.2631,34.8843,1940.0342,549.6359,5.0103,0,0,0,12473.9941
1,1,1,35.891525,129.689025,192,0,0,0,0,1,0,1,32,1,1,2,75,0,19777654502,2.0883,30254738.25,2.4213,35.766,2075.0244,574.2644,4.0077,0,0,0,10617.55472
1,1,1,36.59568125,139.311275,192,0,0,0,0,1,0,1,32,1,1,2,80,0,19649229232,2.2994,30143694.69,2.5901,37.2257,2228.9804,585.5309,3.6058,0,0,0,10148.56485
1,1,1,37.00755625,147.467325,192,0,0,0,0,1,0,1,32,1,1,2,85,0,18949687635,2.3874,29831805.63,2.6959,38.0144,2359.4772,592.1209,3.2051,0,0,0,9460.16707
1,1,1,37.1797,151.72155,192,0,0,0,0,1,0,1,32,1,1,2,90,0,18369271537,2.3972,29806259.88,2.7691,38.4861,2427.5448,594.8752,3.205,0,0,0,9686.8561
1,1,1,37.61505625,155.1182063,192,0,0,0,0,1,0,1,32,1,1,2,95,0,18169129221,2.4757,29793600.88,2.7893,38.5543,2481.8913,601.8409,3.0049,0,0,0,9266.306888
1,1,1,37.30630625,154.8130625,192,0,0,0,0,1,0,1,32,1,1,2,100,0,18306980610,2.4156,29779853,2.7971,38.4891,2477.009,596.9009,3.2054,0,0,0,9853.110793
1,1,1,31.1710125,92.12775,192,0,0,0,0,1,0,1,32,2,1,2,50,0,41715142665,1.4483,36421798.94,1.6029,29.7072,1474.044,498.7362,12.0664,0,0,0,23804.35501
1,1,1,31.4359,100.4182563,192,0,0,0,0,1,0,1,32,2,1,2,55,0,41924260808,1.6489,36142618.19,1.794,31.3971,1606.6921,502.9744,10.633,0,0,0,22432.08389
1,1,1,31.63119375,108.3646688,192,0,0,0,0,1,0,1,32,2,1,2,60,0,42818897696,1.8164,35953598.44,1.9855,32.8056,1733.8347,506.0991,9.8515,0,0,0,22066.70783
1,1,1,31.99361875,116.3541688,192,0,0,0,0,1,0,1,32,2,1,2,65,0,41518343112,1.9726,35725211.75,2.1599,33.7812,1861.6667,511.8979,8.8256,0,0,0,20948.13173
1,1,1,32.62328125,125.3162063,192,0,0,0,0,1,0,1,32,2,1,2,70,0,38301233128,2.115,34850027.81,2.3384,34.9693,2005.0593,521.9725,7.6165,0,0,0,19247.1377
1,1,1,33.2577875,134.5468063,192,0,0,0,0,1,0,1,32,2,1,2,75,0,33144442202,2.177,33373237.56,2.4952,35.9315,2152.7489,532.1246,6.4108,0,0,0,17212.18703
1,1,1,33.22236875,143.4815875,192,0,0,0,0,1,0,1,32,2,1,2,80,0,34109717410,2.3231,33148356.88,2.6358,37.2759,2295.7054,531.5579,6.2103,0,0,0,17558.15327
1,1,1,33.77761875,151.0648438,192,0,0,0,0,1,0,1,32,2,1,2,85,0,30651520718,2.2929,32746145.31,2.7286,37.9152,2417.0375,540.4419,5.6087,0,0,0,16587.61471
1,1,1,34.2697625,157.1018688,192,0,0,0,0,1,0,1,32,2,1,2,90,0,29912768837,2.4472,32440470.31,2.7805,38.4504,2513.6299,548.3162,5.2083,0,0,0,15947.53387
1,1,1,34.28876875,158.467625,192,0,0,0,0,1,0,1,32,2,1,2,95,0,29842129699,2.4412,32257593.06,2.7939,38.4026,2535.482,548.6203,5.2084,0,0,0,16063.23842
1,1,1,34.26233125,158.8407938,192,0,0,0,0,1,0,1,32,2,1,2,100,0,30351818047,2.4768,32521097,2.7978,38.5305,2541.4527,548.1973,5.2084,0,0,0,16092.13306
1,1,1,30.4309,94.17835,192,0,0,0,0,1,0,1,32,4,1,2,50,0,53873504731,1.4417,37864178.19,1.6408,29.8383,1506.8536,486.8944,15.6724,0,0,0,31246.81616
1,1,1,30.7078625,103.0465813,192,0,0,0,0,1,0,1,32,4,1,2,55,0,52500311591,1.6344,37786725.19,1.8561,31.4635,1648.7453,491.3258,13.4494,0,0,0,28782.67225
1,1,1,30.84933125,111.1673188,192,0,0,0,0,1,0,1,32,4,1,2,60,0,53496437879,1.8029,37941841.19,2.0447,32.9322,1778.6771,493.5893,12.449,0,0,0,28287.44441
1,1,1,31.08044375,119.0709625,192,0,0,0,0,1,0,1,32,4,1,2,65,0,51551686558,1.9264,37313591.63,2.2093,33.9556,1905.1354,497.2871,11.2517,0,0,0,27031.33724
1,1,1,31.44785,127.9896,192,0,0,0,0,1,0,1,32,4,1,2,70,0,48841717142,2.039,36896814.69,2.3654,35.0771,2047.8336,503.1656,10.0184,0,0,0,25556.93039
1,1,1,31.83405,138.0162313,192,0,0,0,0,1,0,1,32,4,1,2,75,0,46725640017,2.1796,36143806.75,2.5195,36.2149,2208.2597,509.3448,9.0157,0,0,0,24501.10689
1,1,1,31.9182875,147.392625,192,0,0,0,0,1,0,1,32,4,1,2,80,0,45370677673,2.2657,35297149.13,2.6494,37.5074,2358.282,510.6926,8.4128,0,0,0,24136.10951
1,1,1,32.06053125,154.711775,192,0,0,0,0,1,0,1,32,4,1,2,85,0,44158652864,2.3131,34874779.94,2.7294,38.2294,2475.3884,512.9685,8.0128,0,0,0,23945.10617
1,1,1,32.23409375,159.4357813,192,0,0,0,0,1,0,1,32,4,1,2,90,0,44253315047,2.4014,35341885.25,2.7832,38.78,2550.9725,515.7455,7.6122,0,0,0,23344.47076
1,1,1,32.26389375,160.6074,192,0,0,0,0,1,0,1,32,4,1,2,95,0,42477580991,2.3621,34655693.31,2.7933,38.5919,2569.7184,516.2223,7.6118,0,0,0,23489.56342
1,1,1,32.2883,161.295825,192,0,0,0,0,1,0,1,32,4,1,2,100,0,43253129034,2.4137,34868100.75,2.7968,38.7832,2580.7332,516.6128,7.4113,0,0,0,22955.36041
1,1,1,29.41813125,95.66211875,192,0,0,0,0,1,0,1,32,8,1,2,50,0,98196325069,1.4492,47288380.94,1.6807,30.0769,1530.5939,470.6901,28.3008,0,0,0,56637.93823
1,1,1,29.514425,104.9945438,192,0,0,0,0,1,0,1,32,8,1,2,55,0,1.01E+11,1.6751,47394732.81,1.9101,31.7208,1679.9127,472.2308,25.0915,0,0,0,54000.50863
1,1,1,29.5597,113.3277938,192,0,0,0,0,1,0,1,32,8,1,2,60,0,1.04E+11,1.8304,48783584.31,2.1058,33.1844,1813.2447,472.9552,23.702,0,0,0,54187.51003
1,1,1,29.74823125,121.9840875,192,0,0,0,0,1,0,1,32,8,1,2,65,0,93085369193,1.9387,45684140.69,2.273,34.2986,1951.7454,475.9717,20.0676,0,0,0,48718.45568
1,1,1,29.965725,130.902025,192,0,0,0,0,1,0,1,32,8,1,2,70,0,89352388468,2.0511,45806784.5,2.4149,35.4933,2094.4324,479.4516,18.2341,0,0,0,46932.45824
1,1,1,30.10691875,140.6157688,192,0,0,0,0,1,0,1,32,8,1,2,75,0,87073534613,2.1406,44528128.19,2.5523,36.4998,2249.8523,481.7107,17.0298,0,0,0,46517.97158
1,1,1,30.1630875,150.1644,192,0,0,0,0,1,0,1,32,8,1,2,80,0,91702923930,2.3053,44844104.19,2.6705,38.0166,2402.6304,482.6094,16.6265,0,0,0,47971.43953
1,1,1,30.31253125,156.9927438,192,0,0,0,0,1,0,1,32,8,1,2,85,0,83468860610,2.294,43143560.25,2.7402,38.7485,2511.8839,485.0005,15.2229,0,0,0,45621.27153
1,1,1,30.32034375,161.1174813,192,0,0,0,0,1,0,1,32,8,1,2,90,0,84824138177,2.3371,45519543.19,2.7857,39.2185,2577.8797,485.1255,15.223,0,0,0,46628.12816
1,1,1,30.43125625,162.1671438,192,0,0,0,0,1,0,1,32,8,1,2,95,0,78656585037,2.3184,42631219.94,2.7942,39.1596,2594.6743,486.9001,14.2215,0,0,0,43824.61033
1,1,1,30.43068125,162.6409875,192,0,0,0,0,1,0,1,32,8,1,2,100,0,82133273345,2.3891,43851196.63,2.797,39.2862,2602.2558,486.8909,14.4216,0,0,0,44550.43805
1,1,1,28.823825,96.78721875,192,0,0,0,0,1,0,1,32,16,1,2,50,0,1.97E+11,1.521,65964115.44,1.7263,30.261,1548.5955,461.1812,54.1912,0,0,0,108912.2111
1,1,1,28.881975,106.5601813,192,0,0,0,0,1,0,1,32,16,1,2,55,0,1.93E+11,1.7207,68268262.63,1.9559,31.9629,1704.9629,462.1116,46.9726,0,0,0,101793.1237
1,1,1,28.89096875,115.4551563,192,0,0,0,0,1,0,1,32,16,1,2,60,0,2.07E+11,1.9241,70995752.25,2.1645,33.628,1847.2825,462.2555,44.9132,0,0,0,103728.7421
1,1,1,29.05505,124.4779875,192,0,0,0,0,1,0,1,32,16,1,2,65,0,1.79E+11,2.0141,63418456.81,2.333,34.8132,1991.6478,464.8808,37.1098,0,0,0,91161.28504
1,1,1,29.06503125,133.3305063,192,0,0,0,0,1,0,1,32,16,1,2,70,0,1.73E+11,2.0883,63295310.19,2.4683,36.0838,2133.2881,465.0405,34.6567,0,0,0,90049.49479
1,1,1,29.097575,142.63795,192,0,0,0,0,1,0,1,32,16,1,2,75,0,1.75E+11,2.212,64416912.63,2.5813,37.102,2282.2072,465.5612,33.052,0,0,0,90819.24116
1,1,1,29.171475,152.3443,192,0,0,0,0,1,0,1,32,16,1,2,80,0,1.68E+11,2.2559,62749698.31,2.6985,38.6642,2437.5088,466.7436,31.2466,0,0,0,90748.01304
1,1,1,29.15566875,159.0386688,192,0,0,0,0,1,0,1,32,16,1,2,85,0,1.64E+11,2.3126,59192966.38,2.76,39.4257,2544.6187,466.4907,29.6438,0,0,0,89260.72483
1,1,1,29.19995625,162.8366875,192,0,0,0,0,1,0,1,32,16,1,2,90,0,1.59E+11,2.3507,60560640.63,2.7963,39.9692,2605.387,467.1993,28.2417,0,0,0,86775.06051
1,1,1,29.16274375,163.012725,192,0,0,0,0,1,0,1,32,16,1,2,95,0,1.67E+11,2.3473,63264422.38,2.7994,39.6562,2608.2036,466.6039,29.6444,0,0,0,91150.82345
1,1,1,29.17505,163.27195,192,0,0,0,0,1,0,1,32,16,1,2,100,0,1.63E+11,2.3653,60854802.88,2.7999,39.8153,2612.3512,466.8008,28.8434,0,0,0,88813.2128
1,1,1,28.38513125,96.99500625,192,0,0,0,0,1,0,1,32,32,1,2,50,0,4.18E+11,1.5453,134967072.2,1.7402,30.362,1551.9201,454.1621,113.0175,0,0,0,226722.395
1,1,1,28.38526875,106.6872,192,0,0,0,0,1,0,1,32,32,1,2,55,0,4.26E+11,1.7802,129518958.3,1.9777,32.0713,1706.9952,454.1643,99.9232,0,0,0,215949.973
1,1,1,28.40713125,116.1107813,192,0,0,0,0,1,0,1,32,32,1,2,60,0,3.96E+11,1.9258,127875602.6,2.1876,33.8485,1857.7725,454.5141,85.8177,0,0,0,198435.1178
1,1,1,28.43450625,124.8536438,192,0,0,0,0,1,0,1,32,32,1,2,65,0,3.92E+11,2.0748,127095068,2.3542,35.038,1997.6583,454.9521,78.7832,0,0,0,193224.4957
1,1,1,28.4633375,133.7992938,192,0,0,0,0,1,0,1,32,32,1,2,70,0,3.63E+11,2.1645,123643373.1,2.4782,36.3361,2140.7887,455.4134,70.1093,0,0,0,182017.9119
1,1,1,28.4411625,143.2085563,192,0,0,0,0,1,0,1,32,32,1,2,75,0,3.70E+11,2.2403,127824145.4,2.5912,37.6622,2291.3369,455.0586,68.9044,0,0,0,189238.7341
1,1,1,28.54701875,152.8547188,192,0,0,0,0,1,0,1,32,32,1,2,80,0,3.60E+11,2.3411,123241304.7,2.7046,39.127,2445.6755,456.7523,64.293,0,0,0,186605.7905
1,1,1,28.543525,159.5542875,192,0,0,0,0,1,0,1,32,32,1,2,85,0,3.41E+11,2.3671,121799781,2.7608,39.9141,2552.8686,456.6964,60.2869,0,0,0,181437.3442
1,1,1,28.47211875,162.9056375,192,0,0,0,0,1,0,1,32,32,1,2,90,0,3.41E+11,2.4022,121567426.4,2.7975,40.5448,2606.4902,455.5539,59.2859,0,0,0,181536.0403
1,1,1,28.5562125,163.4142188,192,0,0,0,0,1,0,1,32,32,1,2,95,0,3.37E+11,2.4013,121190450.8,2.7994,40.3125,2614.6275,456.8994,58.684,0,0,0,180249.4846
1,1,1,28.52668125,163.4668313,192,0,0,0,0,1,0,1,32,32,1,2,100,0,3.46E+11,2.4268,120782148.1,2.7999,40.4656,2615.4693,456.4269,59.6857,0,0,0,183348.275
1,1,1,33.24790625,85.92015,192,0,0,0,0,0,1,1,8,1,1,1,50,0,14928384849,1.0559,32947048.94,2.0139,30.0762,1374.7224,531.9665,6.0215,0,0,0,11481.12721
