gratio,rhorx,rhory,rhohx,rhohy,rhoratio,sgrain,ortho,ExecTime
2.56,56,16,20,35,1,64,16,2.22139
2.56,56,16,20,35,1,64,32,2.19429
2.56,56,16,20,35,1,128,16,3.23131
2.56,56,16,20,35,1,128,32,2.75169
2.56,56,16,20,35,2,32,16,2.03926
2.56,56,16,20,35,2,32,32,2.08593
2.56,56,16,20,35,2,64,16,2.20505
2.56,56,16,20,35,2,64,32,2.2181
2.56,56,16,20,35,2,128,16,3.27077
2.56,56,16,20,35,2,128,32,2.77023
2.56,56,16,20,70,0.5,32,16,2.16648
2.56,56,16,20,70,0.5,32,32,2.2313
2.56,56,16,20,70,0.5,64,16,2.26012
2.56,56,16,20,70,0.5,64,32,2.32054
2.56,56,16,20,70,0.5,128,16,3.34279
2.56,56,16,20,70,0.5,128,32,2.89842
2.56,56,16,20,70,1,32,16,2.16442
2.56,56,16,20,70,1,32,32,2.19057
2.56,56,16,20,70,1,64,16,2.25512
2.56,56,16,20,70,1,64,32,2.305
2.56,56,16,20,70,1,128,16,3.32298
2.56,56,16,20,70,1,128,32,2.8735
2.56,56,16,20,70,2,32,16,2.22865
2.56,56,16,20,70,2,32,32,2.258
2.56,56,16,20,70,2,64,16,2.35169
2.56,56,16,20,70,2,64,32,2.39569
2.56,56,16,20,70,2,128,16,3.4527
2.56,56,16,20,70,2,128,32,2.91808
2.56,56,16,35,10,0.5,32,16,2.06064
2.56,56,16,35,10,0.5,32,32,2.11153
2.56,56,16,35,10,0.5,64,16,2.15401
2.56,56,16,35,10,0.5,64,32,2.17813
2.56,56,16,35,10,0.5,128,16,3.29758
2.56,56,16,35,10,0.5,128,32,2.77232
2.56,56,16,35,10,1,32,16,1.89921
2.56,56,16,35,10,1,32,32,1.94944
2.56,56,16,35,10,1,64,16,2.01955
2.56,56,16,35,10,1,64,32,2.09395
2.56,56,16,35,10,1,128,16,3.13152
2.56,56,16,35,10,1,128,32,2.64368
2.56,56,16,35,10,2,32,16,1.98252
2.56,56,16,35,10,2,32,32,2.04489
2.56,56,16,35,10,2,64,16,2.07224
2.56,56,16,35,10,2,64,32,2.14448
2.56,56,16,35,10,2,128,16,3.23193
2.56,56,16,35,10,2,128,32,2.66945
2.56,56,16,35,20,0.5,32,16,2.12717
2.56,56,16,35,20,0.5,32,32,2.13524
2.56,56,16,35,20,0.5,64,16,2.20199
2.56,56,16,35,20,0.5,64,32,2.26533
2.56,56,16,35,20,0.5,128,16,3.31609
2.56,56,16,35,20,0.5,128,32,2.79359
2.56,56,16,35,20,1,32,16,2.05165
2.56,56,16,35,20,1,32,32,2.10866
2.56,56,16,35,20,1,64,16,2.18019
2.56,56,16,35,20,1,64,32,2.18877
2.56,56,16,35,20,1,128,16,3.23882
2.56,56,16,35,20,1,128,32,2.75054
2.56,56,16,35,20,2,32,16,2.03115
2.56,56,16,35,20,2,32,32,2.08216
2.56,56,16,35,20,2,64,16,2.15121
2.56,56,16,35,20,2,64,32,2.19236
2.56,56,16,35,20,2,128,16,3.23936
2.56,56,16,35,20,2,128,32,2.72664
2.56,56,16,35,35,0.5,32,16,2.18458
2.56,56,16,35,35,0.5,32,32,2.20647
2.56,56,16,35,35,0.5,64,16,2.31754
2.56,56,16,35,35,0.5,64,32,2.3649
2.56,56,16,35,35,0.5,128,16,3.41683
2.56,56,16,35,35,0.5,128,32,2.92308
2.56,56,16,35,35,1,32,16,2.19105
2.56,56,16,35,35,1,32,32,2.23753
2.56,56,16,35,35,1,64,16,2.30626
2.56,56,16,35,35,1,64,32,2.3612
2.56,56,16,35,35,1,128,16,3.38077
2.56,56,16,35,35,1,128,32,2.86291
2.56,56,16,35,35,2,32,16,2.18936
2.56,56,16,35,35,2,32,32,2.19607
2.56,56,16,35,35,2,64,16,2.31992
2.56,56,16,35,35,2,64,32,2.32938
2.56,56,16,35,35,2,128,16,3.36405
2.56,56,16,35,35,2,128,32,2.90416
2.56,56,16,35,70,0.5,32,16,2.29009
2.56,56,16,35,70,0.5,32,32,2.34098
2.56,56,16,35,70,0.5,64,16,2.40054
2.56,56,16,35,70,0.5,64,32,2.42747
2.56,56,16,35,70,0.5,128,16,3.51633
2.56,56,16,35,70,0.5,128,32,3.00562
2.56,56,16,35,70,1,32,16,2.59671
2.56,56,16,35,70,1,32,32,2.60086
2.56,56,16,35,70,1,64,16,2.69759
2.56,56,16,35,70,1,64,32,2.75244
2.56,56,16,35,70,1,128,16,3.79836
2.56,56,16,35,70,1,128,32,3.33449
2.56,56,16,35,70,2,32,16,2.64622
2.56,56,16,35,70,2,32,32,2.67486
2.56,56,16,35,70,2,64,16,2.74939
2.56,56,16,35,70,2,64,32,2.787
2.56,56,16,35,70,2,128,16,3.85234
2.56,56,16,35,70,2,128,32,3.31064
2.56,56,16,70,10,0.5,32,16,2.11925
2.56,56,16,70,10,0.5,32,32,2.09648
2.56,56,16,70,10,0.5,64,16,2.24481
2.56,56,16,70,10,0.5,64,32,2.26708
2.56,56,16,70,10,0.5,128,16,3.30107
2.56,56,16,70,10,0.5,128,32,2.7603
2.56,56,16,70,10,1,32,16,2.04115
2.56,56,16,70,10,1,32,32,2.12275
2.56,56,16,70,10,1,64,16,2.19906
2.56,56,16,70,10,1,64,32,2.20786
2.56,56,16,70,10,1,128,16,3.27244
2.56,56,16,70,10,1,128,32,2.75504
2.56,56,16,70,10,2,32,16,2.05384
2.56,56,16,70,10,2,32,32,2.07182
2.56,56,16,70,10,2,64,16,2.16493
2.56,56,16,70,10,2,64,32,2.20275
2.56,56,16,70,10,2,128,16,3.23723
2.56,56,16,70,10,2,128,32,2.73612
2.56,56,16,70,20,0.5,32,16,2.34922
2.56,56,16,70,20,0.5,32,32,2.39355
2.56,56,16,70,20,0.5,64,16,2.4672
2.56,56,16,70,20,0.5,64,32,2.5067
2.56,56,16,70,20,0.5,128,16,3.56129
2.56,56,16,70,20,0.5,128,32,3.08887
2.56,56,16,70,20,1,32,16,2.23127
2.56,56,16,70,20,1,32,32,2.31184
2.56,56,16,70,20,1,64,16,2.3737
2.56,56,16,70,20,1,64,32,2.42711
2.56,56,16,70,20,1,128,16,3.50499
2.56,56,16,70,20,1,128,32,2.98333
2.56,56,16,70,20,2,32,16,2.37773
2.56,56,16,70,20,2,32,32,2.4418
2.56,56,16,70,20,2,64,16,2.50381
2.56,56,16,70,20,2,64,32,2.57923
2.56,56,16,70,20,2,128,16,3.5742
2.56,56,16,70,20,2,128,32,3.08658
2.56,56,16,70,35,0.5,32,16,2.54358
2.56,56,16,70,35,0.5,32,32,2.65156
2.56,56,16,70,35,0.5,64,16,2.71587
2.56,56,16,70,35,0.5,64,32,2.6732
2.56,56,16,70,35,0.5,128,16,3.78466
2.56,56,16,70,35,0.5,128,32,3.29429
2.56,56,16,70,35,1,32,16,2.82828
2.56,56,16,70,35,1,32,32,2.8391
2.56,56,16,70,35,1,64,16,2.93691
2.56,56,16,70,35,1,64,32,2.99702
2.56,56,16,70,35,1,128,16,4.02254
2.56,56,16,70,35,1,128,32,3.55036
2.56,56,16,70,35,2,32,16,2.87613
2.56,56,16,70,35,2,32,32,2.88765
2.56,56,16,70,35,2,64,16,2.93932
2.56,56,16,70,35,2,64,32,2.98835
2.56,56,16,70,35,2,128,16,4.03214
2.56,56,16,70,35,2,128,32,3.57619
2.56,56,16,70,70,0.5,32,16,2.72467
2.56,56,16,70,70,0.5,32,32,2.76073
2.56,56,16,70,70,0.5,64,16,2.86178
2.56,56,16,70,70,0.5,64,32,2.88611
2.56,56,16,70,70,0.5,128,16,3.89058
2.56,56,16,70,70,0.5,128,32,3.43058
2.56,56,16,70,70,1,32,16,3.44935
2.56,56,16,70,70,1,32,32,3.46724
2.56,56,16,70,70,1,64,16,3.59764
2.56,56,16,70,70,1,64,32,3.64853
2.56,56,16,70,70,1,128,16,4.65651
2.56,56,16,70,70,1,128,32,4.187
2.56,56,16,70,70,2,32,16,3.44452
2.56,56,16,70,70,2,32,32,3.46179
2.56,56,16,70,70,2,64,16,3.63981
2.56,56,16,70,70,2,64,32,3.62814
2.56,56,16,70,70,2,128,16,4.65699
2.56,56,16,70,70,2,128,32,4.13621
2.56,56,28,10,10,0.5,32,16,2.55404
2.56,56,28,10,10,0.5,32,32,2.58423
2.56,56,28,10,10,0.5,64,16,2.66324
2.56,56,28,10,10,0.5,64,32,2.67669
2.56,56,28,10,10,0.5,128,16,3.7616
2.56,56,28,10,10,0.5,128,32,3.24517
2.56,56,28,10,10,1,32,16,2.54793
2.56,56,28,10,10,1,32,32,2.59957
2.56,56,28,10,10,1,64,16,2.60859
2.56,56,28,10,10,1,64,32,2.70223
2.56,56,28,10,10,1,128,16,3.76465
2.56,56,28,10,10,1,128,32,3.24614
2.56,56,28,10,10,2,32,16,2.64387
2.56,56,28,10,10,2,32,32,2.70932
2.56,56,28,10,10,2,64,16,2.78008
2.56,56,28,10,10,2,64,32,2.83546
2.56,56,28,10,10,2,128,16,3.96658
2.56,56,28,10,10,2,128,32,3.40277
2.56,56,28,10,20,0.5,32,16,2.55397
2.56,56,28,10,20,0.5,32,32,2.56416
2.56,56,28,10,20,0.5,64,16,2.63739
2.56,56,28,10,20,0.5,64,32,2.71649
2.56,56,28,10,20,0.5,128,16,3.73674
2.56,56,28,10,20,0.5,128,32,3.21922
2.56,56,28,10,20,1,32,16,2.48391
2.56,56,28,10,20,1,32,32,2.55777
2.56,56,28,10,20,1,64,16,2.68832
2.56,56,28,10,20,1,64,32,2.67756
2.56,56,28,10,20,1,128,16,3.74303
2.56,56,28,10,20,1,128,32,3.23553
2.56,56,28,10,20,2,32,16,2.59204
2.56,56,28,10,20,2,32,32,2.66105
2.56,56,28,10,20,2,64,16,2.75623
2.56,56,28,10,20,2,64,32,2.81365
2.56,56,28,10,20,2,128,16,3.9014
2.56,56,28,10,20,2,128,32,3.33442
2.56,56,28,10,35,0.5,32,16,2.56899
2.56,56,28,10,35,0.5,32,32,2.60379
2.56,56,28,10,35,0.5,64,16,2.67194
2.56,56,28,10,35,0.5,64,32,2.68414
2.56,56,28,10,35,0.5,128,16,3.7294
2.56,56,28,10,35,0.5,128,32,3.22086
2.56,56,28,10,35,1,32,16,2.53449
2.56,56,28,10,35,1,32,32,2.53731
2.56,56,28,10,35,1,64,16,2.65753
2.56,56,28,10,35,1,64,32,2.69403
2.56,56,28,10,35,1,128,16,3.72828
2.56,56,28,10,35,1,128,32,3.20286
2.56,56,28,10,35,2,32,16,2.76387
2.56,56,28,10,35,2,32,32,2.81251
2.56,56,28,10,35,2,64,16,2.91944
2.56,56,28,10,35,2,64,32,2.88278
2.56,56,28,10,35,2,128,16,3.99048
2.56,56,28,10,35,2,128,32,3.4567
2.56,56,28,10,70,0.5,32,16,2.64946
2.56,56,28,10,70,0.5,32,32,2.71415
2.56,56,28,10,70,0.5,64,16,2.757
2.56,56,28,10,70,0.5,64,32,2.8077
2.56,56,28,10,70,0.5,128,16,3.8732
2.56,56,28,10,70,0.5,128,32,3.33697
2.56,56,28,10,70,1,32,16,2.77213
2.56,56,28,10,70,1,32,32,2.75346
2.56,56,28,10,70,1,64,16,2.87048
2.56,56,28,10,70,1,64,32,2.88183
2.56,56,28,10,70,1,128,16,3.96263
2.56,56,28,10,70,1,128,32,3.48317
2.56,56,28,10,70,2,32,16,2.77829
2.56,56,28,10,70,2,32,32,2.77277
2.56,56,28,10,70,2,64,16,2.87889
2.56,56,28,10,70,2,64,32,2.93822
2.56,56,28,10,70,2,128,16,3.95399
2.56,56,28,10,70,2,128,32,3.45785
2.56,56,28,20,10,0.5,32,16,2.53157
2.56,56,28,20,10,0.5,32,32,2.59088
2.56,56,28,20,10,0.5,64,16,2.68147
2.56,56,28,20,10,0.5,64,32,2.68428
2.56,56,28,20,10,0.5,128,16,3.75267
2.56,56,28,20,10,0.5,128,32,3.26734
2.56,56,28,20,10,1,32,16,2.52963
2.56,56,28,20,10,1,32,32,2.57295
2.56,56,28,20,10,1,64,16,2.65415
2.56,56,28,20,10,1,64,32,2.66614
2.56,56,28,20,10,1,128,16,3.75464
2.56,56,28,20,10,1,128,32,3.25498
2.56,56,28,20,10,2,32,16,2.67537
2.56,56,28,20,10,2,32,32,2.65732
2.56,56,28,20,10,2,64,16,2.75383
2.56,56,28,20,10,2,64,32,2.75753
2.56,56,28,20,10,2,128,16,3.87202
2.56,56,28,20,10,2,128,32,3.35145
2.56,56,28,20,20,0.5,32,16,2.56847
2.56,56,28,20,20,0.5,32,32,2.60082
2.56,56,28,20,20,0.5,64,16,2.67552
2.56,56,28,20,20,0.5,64,32,2.71092
2.56,56,28,20,20,0.5,128,16,3.76182
2.56,56,28,20,20,0.5,128,32,3.26242
2.56,56,28,20,20,1,32,16,2.51285
2.56,56,28,20,20,1,32,32,2.52572
2.56,56,28,20,20,1,64,16,2.62966
2.56,56,28,20,20,1,64,32,2.63803
2.56,56,28,20,20,1,128,16,3.72548
2.56,56,28,20,20,1,128,32,3.22154
2.56,56,28,20,20,2,32,16,2.75374
2.56,56,28,20,20,2,32,32,2.81931
2.56,56,28,20,20,2,64,16,2.88005
2.56,56,28,20,20,2,64,32,2.90693
2.56,56,28,20,20,2,128,16,3.9903
2.56,56,28,20,20,2,128,32,3.47298
2.56,56,28,20,35,0.5,32,16,2.63983
2.56,56,28,20,35,0.5,32,32,2.71668
2.56,56,28,20,35,0.5,64,16,2.74348
2.56,56,28,20,35,0.5,64,32,2.82598
2.56,56,28,20,35,0.5,128,16,3.86936
2.56,56,28,20,35,0.5,128,32,3.3461
2.56,56,28,20,35,1,32,16,2.76848
2.56,56,28,20,35,1,32,32,2.7567
2.56,56,28,20,35,1,64,16,2.86435
2.56,56,28,20,35,1,64,32,2.94093
2.56,56,28,20,35,1,128,16,4.01828
2.56,56,28,20,35,1,128,32,3.48072
2.56,56,28,20,35,2,32,16,2.7967
2.56,56,28,20,35,2,32,32,2.79286
2.56,56,28,20,35,2,64,16,2.83394
2.56,56,28,20,35,2,64,32,2.87996
2.56,56,28,20,35,2,128,16,3.98174
2.56,56,28,20,35,2,128,32,3.47802
2.56,56,28,20,70,0.5,32,16,2.6679
2.56,56,28,20,70,0.5,32,32,2.71141
2.56,56,28,20,70,0.5,64,16,2.80037
2.56,56,28,20,70,0.5,64,32,2.84743
2.56,56,28,20,70,0.5,128,16,3.91379
2.56,56,28,20,70,0.5,128,32,3.44512
2.56,56,28,20,70,1,32,16,2.82969
2.56,56,28,20,70,1,32,32,2.86706
2.56,56,28,20,70,1,64,16,2.93967
2.56,56,28,20,70,1,64,32,2.95706
2.56,56,28,20,70,1,128,16,4.05047
2.56,56,28,20,70,1,128,32,3.6529
2.56,56,28,20,70,2,32,16,2.84209
2.56,56,28,20,70,2,32,32,2.87762
2.56,56,28,20,70,2,64,16,2.97877
2.56,56,28,20,70,2,64,32,3.02018
2.56,56,28,20,70,2,128,16,4.06503
2.56,56,28,20,70,2,128,32,3.56813
2.56,56,28,35,10,0.5,32,16,2.56836
2.56,56,28,35,10,0.5,32,32,2.58229
2.56,56,28,35,10,0.5,64,16,2.69922
2.56,56,28,35,10,0.5,64,32,2.69886
2.56,56,28,35,10,0.5,128,16,3.82248
2.56,56,28,35,10,0.5,128,32,3.23952
2.56,56,28,35,10,1,32,16,2.53539
2.56,56,28,35,10,1,32,32,2.56251
2.56,56,28,35,10,1,64,16,2.67765
2.56,56,28,35,10,1,64,32,2.6676
2.56,56,28,35,10,1,128,16,3.72632
2.56,56,28,35,10,1,128,32,3.28142
2.56,56,28,35,10,2,32,16,2.79154
2.56,56,28,35,10,2,32,32,2.79714
2.56,56,28,35,10,2,64,16,2.88552
2.56,56,28,35,10,2,64,32,2.90887
2.56,56,28,35,10,2,128,16,3.97408
2.56,56,28,35,10,2,128,32,3.47668
2.56,56,28,35,20,0.5,32,16,2.63858
2.56,56,28,35,20,0.5,32,32,2.67052
2.56,56,28,35,20,0.5,64,16,2.7864
2.56,56,28,35,20,0.5,64,32,2.77612
2.56,56,28,35,20,0.5,128,16,3.86088
2.56,56,28,35,20,0.5,128,32,3.37324
2.56,56,28,35,20,1,32,16,2.77873
2.56,56,28,35,20,1,32,32,2.7759
2.56,56,28,35,20,1,64,16,2.9052
2.56,56,28,35,20,1,64,32,2.91556
2.56,56,28,35,20,1,128,16,4.00016
2.56,56,28,35,20,1,128,32,3.43244
2.56,56,28,35,20,2,32,16,2.78264
2.56,56,28,35,20,2,32,32,2.77824
2.56,56,28,35,20,2,64,16,2.90279
2.56,56,28,35,20,2,64,32,2.90644
2.56,56,28,35,20,2,128,16,3.96362
2.56,56,28,35,20,2,128,32,3.45983
2.56,56,28,35,35,0.5,32,16,2.66035
2.56,56,28,35,35,0.5,32,32,2.69071
2.56,56,28,35,35,0.5,64,16,2.81572
2.56,56,28,35,35,0.5,64,32,2.82906
2.56,56,28,35,35,0.5,128,16,3.91407
2.56,56,28,35,35,0.5,128,32,3.39248
2.56,56,28,35,35,1,32,16,3.03893
2.56,56,28,35,35,1,32,32,3.11603
2.56,56,28,35,35,1,64,16,3.17711
2.56,56,28,35,35,1,64,32,3.21479
2.56,56,28,35,35,1,128,16,4.31971
2.56,56,28,35,35,1,128,32,3.79113
2.56,56,28,35,35,2,32,16,2.88708
2.56,56,28,35,35,2,32,32,2.86623
2.56,56,28,35,35,2,64,16,2.99612
2.56,56,28,35,35,2,64,32,3.01369
2.56,56,28,35,35,2,128,16,4.10136
2.56,56,28,35,35,2,128,32,3.57388
2.56,56,28,35,70,0.5,32,16,2.80472
2.56,56,28,35,70,0.5,32,32,2.81771
2.56,56,28,35,70,0.5,64,16,2.93689
2.56,56,28,35,70,0.5,64,32,2.96184
2.56,56,28,35,70,0.5,128,16,3.98964
2.56,56,28,35,70,0.5,128,32,3.55809
2.56,56,28,35,70,1,32,16,3.31252
2.56,56,28,35,70,1,32,32,3.38209
2.56,56,28,35,70,1,64,16,3.41979
2.56,56,28,35,70,1,64,32,3.46154
2.56,56,28,35,70,1,128,16,4.55996
2.56,56,28,35,70,1,128,32,4.03837
2.56,56,28,35,70,2,32,16,3.2398
2.56,56,28,35,70,2,32,32,3.3329
2.56,56,28,35,70,2,64,16,3.37215
2.56,56,28,35,70,2,64,32,3.39206
2.56,56,28,35,70,2,128,16,4.4501
2.56,56,28,35,70,2,128,32,3.95921
2.56,56,28,70,10,0.5,32,16,2.60429
2.56,56,28,70,10,0.5,32,32,2.69177
2.56,56,28,70,10,0.5,64,16,2.82194
2.56,56,28,70,10,0.5,64,32,2.82485
2.56,56,28,70,10,0.5,128,16,3.8912
2.56,56,28,70,10,0.5,128,32,3.30417
2.56,56,28,70,10,1,32,16,2.82043
2.56,56,28,70,10,1,32,32,2.80903
2.56,56,28,70,10,1,64,16,2.87676
2.56,56,28,70,10,1,64,32,2.88356
2.56,56,28,70,10,1,128,16,3.99974
2.56,56,28,70,10,1,128,32,3.46956
2.56,56,28,70,10,2,32,16,2.73172
2.56,56,28,70,10,2,32,32,2.76176
2.56,56,28,70,10,2,64,16,2.87048
2.56,56,28,70,10,2,64,32,2.85444
2.56,56,28,70,10,2,128,16,3.94683
2.56,56,28,70,10,2,128,32,3.42654
2.56,56,28,70,20,0.5,32,16,2.71612
2.56,56,28,70,20,0.5,32,32,2.81877
2.56,56,28,70,20,0.5,64,16,2.85753
2.56,56,28,70,20,0.5,64,32,2.90764
2.56,56,28,70,20,0.5,128,16,3.9972
2.56,56,28,70,20,0.5,128,32,3.43281
2.56,56,28,70,20,1,32,16,2.81397
2.56,56,28,70,20,1,32,32,2.87212
2.56,56,28,70,20,1,64,16,2.94561
2.56,56,28,70,20,1,64,32,2.99794
2.56,56,28,70,20,1,128,16,4.05293
2.56,56,28,70,20,1,128,32,3.53167
2.56,56,28,70,20,2,32,16,2.86726
2.56,56,28,70,20,2,32,32,2.91577
2.56,56,28,70,20,2,64,16,3.01154
2.56,56,28,70,20,2,64,32,3.06646
2.56,56,28,70,20,2,128,16,4.03283
2.56,56,28,70,20,2,128,32,3.55672
2.56,56,28,70,35,0.5,32,16,2.8529
2.56,56,28,70,35,0.5,32,32,2.95666
2.56,56,28,70,35,0.5,64,16,3.02253
2.56,56,28,70,35,0.5,64,32,3.03524
2.56,56,28,70,35,0.5,128,16,4.13015
2.56,56,28,70,35,0.5,128,32,3.62676
2.56,56,28,70,35,1,32,16,3.51511
2.56,56,28,70,35,1,32,32,3.52602
2.56,56,28,70,35,1,64,16,3.67829
2.56,56,28,70,35,1,64,32,3.67723
2.56,56,28,70,35,1,128,16,4.65672
2.56,56,28,70,35,1,128,32,4.18433
2.56,56,28,70,35,2,32,16,3.41542
2.56,56,28,70,35,2,32,32,3.48939
2.56,56,28,70,35,2,64,16,3.60132
2.56,56,28,70,35,2,64,32,3.65196
2.56,56,28,70,35,2,128,16,4.69852
2.56,56,28,70,35,2,128,32,4.14203
2.56,56,28,70,70,0.5,32,16,3.04649
2.56,56,28,70,70,0.5,32,32,3.09592
2.56,56,28,70,70,0.5,64,16,3.14728
2.56,56,28,70,70,0.5,64,32,3.22889
2.56,56,28,70,70,0.5,128,16,4.29833
2.56,56,28,70,70,0.5,128,32,3.7337
2.56,56,28,70,70,1,32,16,4.15688
2.56,56,28,70,70,1,32,32,4.15489
2.56,56,28,70,70,1,64,16,4.23693
2.56,56,28,70,70,1,64,32,4.32637
2.56,56,28,70,70,1,128,16,5.3538
2.56,56,28,70,70,1,128,32,4.88591
2.56,56,28,70,70,2,32,16,4.06089
2.56,56,28,70,70,2,32,32,4.10485
2.56,56,28,70,70,2,64,16,4.21486
2.56,56,28,70,70,2,64,32,4.24752
2.56,56,28,70,70,2,128,16,5.24622
2.56,56,28,70,70,2,128,32,4.81965
2.56,56,56,10,10,0.5,32,16,3.06453
2.56,56,56,10,10,0.5,32,32,2.98726
2.56,56,56,10,10,0.5,64,16,3.10071
2.56,56,56,10,10,0.5,64,32,3.12422
2.56,56,56,10,10,0.5,128,16,4.20516
2.56,56,56,10,10,0.5,128,32,3.74006
2.56,56,56,10,10,1,32,16,4.06991
2.56,56,56,10,10,1,32,32,4.15765
2.56,56,56,10,10,1,64,16,4.18775
2.56,56,56,10,10,1,64,32,4.21776
2.56,56,56,10,10,1,128,16,5.28868
2.56,56,56,10,10,1,128,32,4.70457
2.56,56,56,10,10,2,32,16,4.12454
2.56,56,56,10,10,2,32,32,4.16307
2.56,56,56,10,10,2,64,16,4.35315
2.56,56,56,10,10,2,64,32,4.23513
2.56,56,56,10,10,2,128,16,5.3828
2.56,56,56,10,10,2,128,32,4.79816
2.56,56,56,10,20,0.5,32,16,2.97827
2.56,56,56,10,20,0.5,32,32,3.04998
2.56,56,56,10,20,0.5,64,16,3.07942
2.56,56,56,10,20,0.5,64,32,3.14857
2.56,56,56,10,20,0.5,128,16,4.16636
2.56,56,56,10,20,0.5,128,32,3.63776
2.56,56,56,10,20,1,32,16,4.11299
2.56,56,56,10,20,1,32,32,4.1234
2.56,56,56,10,20,1,64,16,4.25062
2.56,56,56,10,20,1,64,32,4.2191
2.56,56,56,10,20,1,128,16,5.36457
2.56,56,56,10,20,1,128,32,4.84482
2.56,56,56,10,20,2,32,16,4.09934
2.56,56,56,10,20,2,32,32,4.12253
2.56,56,56,10,20,2,64,16,4.22542
2.56,56,56,10,20,2,64,32,4.28532
2.56,56,56,10,20,2,128,16,5.29675
2.56,56,56,10,20,2,128,32,4.82634
2.56,56,56,10,35,0.5,32,16,2.87881
2.56,56,56,10,35,0.5,32,32,2.94129
2.56,56,56,10,35,0.5,64,16,3.0644
2.56,56,56,10,35,0.5,64,32,3.00308
2.56,56,56,10,35,0.5,128,16,4.20226
2.56,56,56,10,35,0.5,128,32,3.57515
2.56,56,56,10,35,1,32,16,4.07526
2.56,56,56,10,35,1,32,32,4.1405
2.56,56,56,10,35,1,64,16,4.20424
2.56,56,56,10,35,1,64,32,4.27464
2.56,56,56,10,35,1,128,16,5.33435
2.56,56,56,10,35,1,128,32,4.72827
2.56,56,56,10,35,2,32,16,4.24582
2.56,56,56,10,35,2,32,32,4.30376
2.56,56,56,10,35,2,64,16,4.2304
2.56,56,56,10,35,2,64,32,4.36143
2.56,56,56,10,35,2,128,16,5.46746
2.56,56,56,10,35,2,128,32,4.87774
2.56,56,56,10,70,0.5,32,16,3.00572
2.56,56,56,10,70,0.5,32,32,3.07645
2.56,56,56,10,70,0.5,64,16,3.23551
2.56,56,56,10,70,0.5,64,32,3.17009
2.56,56,56,10,70,0.5,128,16,4.22941
2.56,56,56,10,70,0.5,128,32,3.72876
2.56,56,56,10,70,1,32,16,4.03803
2.56,56,56,10,70,1,32,32,4.19776
2.56,56,56,10,70,1,64,16,4.28791
2.56,56,56,10,70,1,64,32,4.26328
2.56,56,56,10,70,1,128,16,5.34988
2.56,56,56,10,70,1,128,32,4.84595
2.56,56,56,10,70,2,32,16,4.16373
2.56,56,56,10,70,2,32,32,4.23643
2.56,56,56,10,70,2,64,16,4.2909
2.56,56,56,10,70,2,64,32,4.35292
2.56,56,56,10,70,2,128,16,5.34735
2.56,56,56,10,70,2,128,32,4.91965
2.56,56,56,20,10,0.5,32,16,2.95271
2.56,56,56,20,10,0.5,32,32,2.9861
2.56,56,56,20,10,0.5,64,16,3.01936
2.56,56,56,20,10,0.5,64,32,3.13672
2.56,56,56,20,10,0.5,128,16,4.21309
2.56,56,56,20,10,0.5,128,32,3.71978
2.56,56,56,20,10,1,32,16,4.07977
2.56,56,56,20,10,1,32,32,4.13971
2.56,56,56,20,10,1,64,16,4.10626
2.56,56,56,20,10,1,64,32,4.19
2.56,56,56,20,10,1,128,16,5.26671
2.56,56,56,20,10,1,128,32,4.79352
2.56,56,56,20,10,2,32,16,4.10319
2.56,56,56,20,10,2,32,32,4.19848
2.56,56,56,20,10,2,64,16,4.2592
2.56,56,56,20,10,2,64,32,4.22092
2.56,56,56,20,10,2,128,16,5.39022
2.56,56,56,20,10,2,128,32,4.85369
2.56,56,56,20,20,0.5,32,16,2.94888
2.56,56,56,20,20,0.5,32,32,2.95883
2.56,56,56,20,20,0.5,64,16,3.03508
2.56,56,56,20,20,0.5,64,32,3.07036
2.56,56,56,20,20,0.5,128,16,4.19461
2.56,56,56,20,20,0.5,128,32,3.66977
2.56,56,56,20,20,1,32,16,4.07852
2.56,56,56,20,20,1,32,32,4.12676
2.56,56,56,20,20,1,64,16,4.16685
2.56,56,56,20,20,1,64,32,4.17846
2.56,56,56,20,20,1,128,16,5.30006
2.56,56,56,20,20,1,128,32,4.73559
2.56,56,56,20,20,2,32,16,4.21181
2.56,56,56,20,20,2,32,32,4.19167
2.56,56,56,20,20,2,64,16,4.34644
2.56,56,56,20,20,2,64,32,4.35003
2.56,56,56,20,20,2,128,16,5.40477
2.56,56,56,20,20,2,128,32,4.78152
2.56,56,56,20,35,0.5,32,16,3.02344
2.56,56,56,20,35,0.5,32,32,3.0737
2.56,56,56,20,35,0.5,64,16,3.14251
2.56,56,56,20,35,0.5,64,32,3.22088
2.56,56,56,20,35,0.5,128,16,4.18922
2.56,56,56,20,35,0.5,128,32,3.7835
2.56,56,56,20,35,1,32,16,4.15377
2.56,56,56,20,35,1,32,32,4.15916
2.56,56,56,20,35,1,64,16,4.2045
2.56,56,56,20,35,1,64,32,4.28096
2.56,56,56,20,35,1,128,16,5.37544
2.56,56,56,20,35,1,128,32,4.89396
2.56,56,56,20,35,2,32,16,4.24855
2.56,56,56,20,35,2,32,32,4.24541
2.56,56,56,20,35,2,64,16,4.28108
2.56,56,56,20,35,2,64,32,4.27105
2.56,56,56,20,35,2,128,16,5.39912
2.56,56,56,20,35,2,128,32,4.92512
2.56,56,56,20,70,0.5,32,16,3.046
2.56,56,56,20,70,0.5,32,32,3.16751
2.56,56,56,20,70,0.5,64,16,3.09052
2.56,56,56,20,70,0.5,64,32,3.18351
